,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
2218,WikiPathways_2024_Mouse,Focal Adhesion WP85,3/185,0.3857578186027237,0.5867628471047726,0,0,1.3558731184781605,1.2915308638399037,COL1A1;COL4A1;RHOA
2219,WikiPathways_2024_Mouse,Microglia Pathogen Phagocytosis Pathway WP3626,1/41,0.3919818654521872,0.5867628471047726,0,0,2.0540625,1.923711081358664,PLCG2
2220,WikiPathways_2024_Mouse,Eukaryotic Transcription Initiation WP567,1/41,0.3919818654521872,0.5867628471047726,0,0,2.0540625,1.923711081358664,POLR2J
2221,WikiPathways_2024_Mouse,Tryptophan Metabolism WP79,1/44,0.4137430332149037,0.5867628471047726,0,0,1.9104651162790696,1.6860049338713687,DHCR24
2222,WikiPathways_2024_Mouse,Fibrin Complement Receptor 3 Signaling Pathway WP5128,1/44,0.4137430332149037,0.5867628471047726,0,0,1.9104651162790696,1.6860049338713687,RHOA
2223,WikiPathways_2024_Mouse,Heart Development WP2067,1/44,0.4137430332149037,0.5867628471047726,0,0,1.9104651162790696,1.6860049338713687,CTNNB1
2224,WikiPathways_2024_Mouse,Notch Signaling Pathway WP29,1/46,0.4278177995765911,0.5948915987210917,0,0,1.8253703703703703,1.5498450895087748,RFNG
2225,WikiPathways_2024_Mouse,Selenium Metabolism Selenoproteins WP108,1/47,0.43472847598849,0.5948915987210917,0,0,1.7855978260869565,1.4874630493435588,GPX1
2226,WikiPathways_2024_Mouse,ID Signaling Pathway WP512,1/50,0.4549657351275156,0.5984962279276205,0,0,1.6760204081632653,1.319921665493096,CTNNB1
2227,WikiPathways_2024_Mouse,Proteasome Degradation WP519,1/51,0.4615498444465326,0.5984962279276205,0,0,1.6424166666666666,1.2698594525634586,PSMC5
2228,WikiPathways_2024_Mouse,One Carbon Metabolism And Related Pathways WP1770,1/52,0.4680547423536518,0.5984962279276205,0,0,1.6101307189542484,1.2223629686038826,GPX1
2229,WikiPathways_2024_Mouse,TGF Beta Signaling Pathway WP113,1/52,0.4680547423536518,0.5984962279276205,0,0,1.6101307189542484,1.2223629686038826,CTNNB1
2230,WikiPathways_2024_Mouse,Adipogenesis Genes WP447,2/134,0.4816557029986944,0.6059539489338414,0,0,1.2442627107899074,0.9089659242445712,CTNNB1;MIF
2231,WikiPathways_2024_Mouse,Tyrobp Causal Network In Microglia WP3625,1/58,0.505473052844001,0.6258237797116203,0,0,1.440204678362573,0.9825948357811845,GPX1
2232,WikiPathways_2024_Mouse,Endochondral Ossification WP1270,1/61,0.5231872296687944,0.6376344361588432,0,0,1.3679861111111111,0.8862031363321177,IGF2
2233,WikiPathways_2024_Mouse,P53 Signaling WP2902,1/67,0.5567420613047942,0.6576723104904092,0,0,1.2432449494949496,0.7281104227658595,SFN
2234,WikiPathways_2024_Mouse,IL 5 Signaling Pathway WP151,1/68,0.5621012579155741,0.6576723104904092,0,0,1.2246268656716417,0.7054748043732251,CTNNB1
2235,WikiPathways_2024_Mouse,Mapk Signaling Pathway WP493,2/159,0.5733553476070234,0.6576723104904092,0,0,1.0447991898302376,0.581169133085564,HSPA5;ECSIT
2236,WikiPathways_2024_Mouse,Insulin Signaling WP65,2/159,0.5733553476070234,0.6576723104904092,0,0,1.0447991898302376,0.581169133085564,XBP1;INSR
2237,WikiPathways_2024_Mouse,Dravet Syndrome Scn1a A1783V Point Mutation Model WP5298,1/72,0.5829004381247769,0.6589309300540955,0,0,1.155399061032864,0.6236137978140992,LDHA
2238,WikiPathways_2024_Mouse,Estrogen Signaling WP1244,1/75,0.5978514914665012,0.6661773762055299,0,0,1.1083896396396395,0.570169926532418,POLR2J
2239,WikiPathways_2024_Mouse,Apoptosis WP1254,1/78,0.6122687619162013,0.6726332877389254,0,0,1.06504329004329,0.5224931328733537,IGF2
2240,WikiPathways_2024_Mouse,PPAR Signaling Pathway WP2316,1/81,0.6261712301525555,0.6783521659986017,0,0,1.0249479166666666,0.4798103182122991,DBI
2241,WikiPathways_2024_Mouse,G Protein Signaling Pathways WP232,1/89,0.6608648559200023,0.7061295720789066,0,0,0.9313920454545456,0.3857880934917804,RHOA
2242,WikiPathways_2024_Mouse,ESC Pluripotency Pathways WP339,1/117,0.7589048454926255,0.7999267290327673,0,0,0.7055675287356322,0.1946511779713884,CTNNB1
2243,WikiPathways_2024_Mouse,Regulation Of Actin Cytoskeleton WP523,1/150,0.8388339864942178,0.8723873459539866,0,0,0.5483780760626398,0.0963733136219106,RHOA
2244,WikiPathways_2024_Mouse,Purine Metabolism WP2185,1/172,0.876831021956005,0.8941751045567038,0,0,0.4772904483430799,0.0627355254842096,POLR2J
2245,WikiPathways_2024_Mouse,Chemokine Signaling Pathway WP2292,1/176,0.8827113211649513,0.8941751045567038,0,0,0.4662857142857143,0.0581724355007596,RHOA
2246,WikiPathways_2024_Mouse,GPCRs Odorant WP1397,1/185,0.8949397094674141,0.8949397094674141,0,0,0.4432744565217391,0.0492029889073851,TPRA1
